'Electorate','ID1','ID2','Number',,, value
'Moncrieff','CYA','ALP',49,,0,'#DIV/0!'
'Moncrieff','CYA','LDP',51,,0,'#DIV/0!'
'Moncrieff','CYA','IMO',80,,0,'#DIV/0!'
'Moncrieff','CYA','UAPP',45,,0,'#DIV/0!'
'Moncrieff','IMO','LNP',63,,0,'#DIV/0!'
'Moncrieff','IMO','ON',249,,0,'#DIV/0!'
'Moncrieff','IMO','AJP',240,,0,'#DIV/0!'
'Moncrieff','IMO','GRN',123,,0,'#DIV/0!'
'Moncrieff','IMO','ALP',63,,0,'#DIV/0!'
'Moncrieff','IMO','LDP',117,,0,'#DIV/0!'
'Moncrieff','IMO','UAPP',222,,0,'#DIV/0!'
'Moncrieff','AJP','LNP',300,,0,'#DIV/0!'
'Moncrieff','AJP','ON',422,,0,'#DIV/0!'
'Moncrieff','AJP','GRN',1247,,0,'#DIV/0!'
'Moncrieff','AJP','ALP',336,,0,'#DIV/0!'
'Moncrieff','AJP','LDP',132,,0,'#DIV/0!'
'Moncrieff','AJP','UAPP',284,,0,'#DIV/0!'
'Moncrieff','LDP','LNP',1426,,0,'#DIV/0!'
'Moncrieff','LDP','ON',847,,0,'#DIV/0!'
'Moncrieff','LDP','GRN',352,,0,'#DIV/0!'
'Moncrieff','LDP','ALP',412,,0,'#DIV/0!'
'Moncrieff','LDP','UAPP',1568,,0,'#DIV/0!'
'Moncrieff','UAPP','LNP',986,,0,'#DIV/0!'
'Moncrieff','UAPP','ON',5063,,0,'#DIV/0!'
'Moncrieff','UAPP','GRN',794,,0,'#DIV/0!'
'Moncrieff','UAPP','ALP',758,,0,'#DIV/0!'
'Moncrieff','ON','LNP',7380,,0,'#DIV/0!'
'Moncrieff','ON','GRN',3384,,0,'#DIV/0!'
'Moncrieff','ON','ALP',2948,,0,'#DIV/0!'
'Moncrieff','GRN','LNP',4724,,0,'#DIV/0!'
'Moncrieff','GRN','ALP',13102,,0,'#DIV/0!'
'Moreton','CYA','ON',614,,0,'#DIV/0!'
'Moreton','CYA','ALP',259,,0,'#DIV/0!'
'Moreton','CYA','GRN',201,,0,'#DIV/0!'
'Moreton','CYA','LNP',180,,0,'#DIV/0!'
'Moreton','CYA','UAPP',214,,0,'#DIV/0!'
'Moreton','UAPP','ON',1835,,0,'#DIV/0!'
'Moreton','UAPP','ALP',355,,0,'#DIV/0!'
'Moreton','UAPP','GRN',448,,0,'#DIV/0!'
'Moreton','UAPP','LNP',640,,0,'#DIV/0!'
'Moreton','ON','ALP',1314,,0,'#DIV/0!'
'Moreton','ON','GRN',1390,,0,'#DIV/0!'
'Moreton','ON','LNP',3109,,0,'#DIV/0!'
'Moreton','GRN','ALP',18129,,0,'#DIV/0!'
'Moreton','GRN','LNP',3160,,0,'#DIV/0!'
'Oxley','UAPP','GRN',1118,,0,'#DIV/0!'
'Oxley','UAPP','LNP',804,,0,'#DIV/0!'
'Oxley','UAPP','ON',2485,,0,'#DIV/0!'
'Oxley','UAPP','ALP',672,,0,'#DIV/0!'
'Oxley','ON','GRN',1989,,0,'#DIV/0!'
'Oxley','ON','LNP',4243,,0,'#DIV/0!'
'Oxley','ON','ALP',1821,,0,'#DIV/0!'
'Oxley','GRN','LNP',4212,,0,'#DIV/0!'
'Oxley','GRN','ALP',12490,,0,'#DIV/0!'
'Petrie','LDP','UAPP',421,,0,'#DIV/0!'
'Petrie','LDP','GRN',263,,0,'#DIV/0!'
'Petrie','LDP','ON',422,,0,'#DIV/0!'
'Petrie','LDP','ALP',296,,0,'#DIV/0!'
'Petrie','LDP','LNP',683,,0,'#DIV/0!'
'Petrie','LDP','AJP',104,,0,'#DIV/0!'
'Petrie','AJP','UAPP',331,,0,'#DIV/0!'
'Petrie','AJP','GRN',939,,0,'#DIV/0!'
'Petrie','AJP','ON',372,,0,'#DIV/0!'
'Petrie','AJP','ALP',393,,0,'#DIV/0!'
'Petrie','AJP','LNP',400,,0,'#DIV/0!'
'Petrie','ON','UAPP',3748,,0,'#DIV/0!'
'Petrie','ON','GRN',814,,0,'#DIV/0!'
'Petrie','ON','ALP',704,,0,'#DIV/0!'
'Petrie','ON','LNP',1141,,0,'#DIV/0!'
'Petrie','UAPP','GRN',3507,,0,'#DIV/0!'
'Petrie','UAPP','ALP',1702,,0,'#DIV/0!'
'Petrie','UAPP','LNP',5205,,0,'#DIV/0!'
'Petrie','GRN','ALP',13465,,0,'#DIV/0!'
'Petrie','GRN','LNP',4227,,0,'#DIV/0!'
'Rankin','AJP','LNP',266,,0,'#DIV/0!'
'Rankin','AJP','GRN',827,,0,'#DIV/0!'
'Rankin','AJP','UAPP',285,,0,'#DIV/0!'
'Rankin','AJP','ON',422,,0,'#DIV/0!'
'Rankin','AJP','ALP',484,,0,'#DIV/0!'
'Rankin','UAPP','LNP',753,,0,'#DIV/0!'
'Rankin','UAPP','GRN',800,,0,'#DIV/0!'
'Rankin','UAPP','ON',3167,,0,'#DIV/0!'
'Rankin','UAPP','ALP',629,,0,'#DIV/0!'
'Rankin','ON','LNP',5065,,0,'#DIV/0!'
'Rankin','ON','GRN',3290,,0,'#DIV/0!'
'Rankin','ON','ALP',2240,,0,'#DIV/0!'
'Rankin','GRN','LNP',4368,,0,'#DIV/0!'
'Rankin','GRN','ALP',9943,,0,'#DIV/0!'
'Ryan','CYA','UAPP',39,,0,'#DIV/0!'
'Ryan','CYA','LDP',52,,0,'#DIV/0!'
'Ryan','CYA','AUP',43,,0,'#DIV/0!'
'Ryan','CYA','ON',65,,0,'#DIV/0!'
'Ryan','CYA','AJP',44,,0,'#DIV/0!'
'Ryan','CYA','GRN',25,,0,'#DIV/0!'
'Ryan','CYA','ALP',28,,0,'#DIV/0!'
'Ryan','CYA','LNP',57,,0,'#DIV/0!'
'Ryan','AUP','UAPP',40,,0,'#DIV/0!'
'Ryan','AUP','LDP',67,,0,'#DIV/0!'
'Ryan','AUP','ON',32,,0,'#DIV/0!'
'Ryan','AUP','AJP',129,,0,'#DIV/0!'
'Ryan','AUP','GRN',255,,0,'#DIV/0!'
'Ryan','AUP','ALP',83,,0,'#DIV/0!'
'Ryan','AUP','LNP',43,,0,'#DIV/0!'
'Ryan','AJP','UAPP',111,,0,'#DIV/0!'
'Ryan','AJP','LDP',109,,0,'#DIV/0!'
'Ryan','AJP','ON',124,,0,'#DIV/0!'
'Ryan','AJP','GRN',621,,0,'#DIV/0!'
'Ryan','AJP','ALP',180,,0,'#DIV/0!'
'Ryan','AJP','LNP',116,,0,'#DIV/0!'
'Ryan','UAPP','LDP',656,,0,'#DIV/0!'
'Ryan','UAPP','ON',937,,0,'#DIV/0!'
'Ryan','UAPP','GRN',224,,0,'#DIV/0!'
'Ryan','UAPP','ALP',148,,0,'#DIV/0!'
'Ryan','UAPP','LNP',287,,0,'#DIV/0!'
'Ryan','ON','LDP',1787,,0,'#DIV/0!'
'Ryan','ON','GRN',537,,0,'#DIV/0!'
'Ryan','ON','ALP',263,,0,'#DIV/0!'
'Ryan','ON','LNP',808,,0,'#DIV/0!'
'Ryan','LDP','GRN',1372,,0,'#DIV/0!'
'Ryan','LDP','ALP',753,,0,'#DIV/0!'
'Ryan','LDP','LNP',3128,,0,'#DIV/0!'
'Ryan','ALP','GRN',19249,,0,'#DIV/0!'
'Ryan','ALP','LNP',4352,,0,'#DIV/0!'
'Wide Bay','CYA','IND',76,,0,'#DIV/0!'
'Wide Bay','CYA','ON',89,,0,'#DIV/0!'
'Wide Bay','CYA','UAPP',44,,0,'#DIV/0!'
'Wide Bay','CYA','GRN',33,,0,'#DIV/0!'
'Wide Bay','CYA','LNP',50,,0,'#DIV/0!'
'Wide Bay','CYA','IND',65,,0,'#DIV/0!'
'Wide Bay','CYA','ALP',32,,0,'#DIV/0!'
'Wide Bay','CYA','AUVA',54,,0,'#DIV/0!'
'Wide Bay','CYA','IMO',58,,0,'#DIV/0!'
'Wide Bay','AUVA','IND',123,,0,'#DIV/0!'
'Wide Bay','AUVA','ON',180,,0,'#DIV/0!'
'Wide Bay','AUVA','UAPP',62,,0,'#DIV/0!'
'Wide Bay','AUVA','GRN',90,,0,'#DIV/0!'
'Wide Bay','AUVA','LNP',161,,0,'#DIV/0!'
'Wide Bay','AUVA','IND',147,,0,'#DIV/0!'
'Wide Bay','AUVA','ALP',145,,0,'#DIV/0!'
'Wide Bay','AUVA','IMO',203,,0,'#DIV/0!'
'Wide Bay','IMO','IND',584,,0,'#DIV/0!'
'Wide Bay','IMO','ON',610,,0,'#DIV/0!'
'Wide Bay','IMO','UAPP',252,,0,'#DIV/0!'
'Wide Bay','IMO','GRN',166,,0,'#DIV/0!'
'Wide Bay','IMO','LNP',100,,0,'#DIV/0!'
'Wide Bay','IMO','IND',429,,0,'#DIV/0!'
'Wide Bay','IMO','ALP',217,,0,'#DIV/0!'
'Wide Bay','IND','IND',1700,,0,'#DIV/0!'
'Wide Bay','IND','ON',364,,0,'#DIV/0!'
'Wide Bay','IND','UAPP',215,,0,'#DIV/0!'
'Wide Bay','IND','GRN',333,,0,'#DIV/0!'
'Wide Bay','IND','LNP',326,,0,'#DIV/0!'
'Wide Bay','IND','ALP',440,,0,'#DIV/0!'
'Wide Bay','UAPP','IND',795,,0,'#DIV/0!'
'Wide Bay','UAPP','ON',3109,,0,'#DIV/0!'
'Wide Bay','UAPP','GRN',303,,0,'#DIV/0!'
'Wide Bay','UAPP','LNP',538,,0,'#DIV/0!'
'Wide Bay','UAPP','ALP',234,,0,'#DIV/0!'
'Wide Bay','IND','ON',4071,,0,'#DIV/0!'
'Wide Bay','IND','GRN',1650,,0,'#DIV/0!'
'Wide Bay','IND','LNP',813,,0,'#DIV/0!'
'Wide Bay','IND','ALP',850,,0,'#DIV/0!'
'Wide Bay','GRN','ON',1919,,0,'#DIV/0!'
'Wide Bay','GRN','LNP',1731,,0,'#DIV/0!'
'Wide Bay','GRN','ALP',8013,,0,'#DIV/0!'
'Wide Bay','ON','LNP',13388,,0,'#DIV/0!'
'Wide Bay','ON','ALP',6719,,0,'#DIV/0!'
'Wright','CYA','LNP',194,,0,'#DIV/0!'
'Wright','CYA','UAPP',357,,0,'#DIV/0!'
'Wright','CYA','ON',601,,0,'#DIV/0!'
'Wright','CYA','ALP',208,,0,'#DIV/0!'
'Wright','CYA','GRN',272,,0,'#DIV/0!'
'Wright','UAPP','LNP',1428,,0,'#DIV/0!'
'Wright','UAPP','ON',6258,,0,'#DIV/0!'
'Wright','UAPP','ALP',638,,0,'#DIV/0!'
'Wright','UAPP','GRN',736,,0,'#DIV/0!'
'Wright','GRN','LNP',1982,,0,'#DIV/0!'
'Wright','GRN','ON',2123,,0,'#DIV/0!'
'Wright','GRN','ALP',9010,,0,'#DIV/0!'
'Wright','ON','LNP',15149,,0,'#DIV/0!'
'Wright','ON','ALP',8928,,0,'#DIV/0!'
'Adelaide','CYA','LP',83,,0,'#DIV/0!'
'Adelaide','CYA','ALP',64,,0,'#DIV/0!'
'Adelaide','CYA','UAPP',215,,0,'#DIV/0!'
'Adelaide','CYA','SOPA',125,,0,'#DIV/0!'
'Adelaide','CYA','GRN',74,,0,'#DIV/0!'
'Adelaide','CYA','ON',309,,0,'#DIV/0!'
'Adelaide','SOPA','LP',150,,0,'#DIV/0!'
'Adelaide','SOPA','ALP',320,,0,'#DIV/0!'
'Adelaide','SOPA','UAPP',204,,0,'#DIV/0!'
'Adelaide','SOPA','GRN',943,,0,'#DIV/0!'
'Adelaide','SOPA','ON',139,,0,'#DIV/0!'
'Adelaide','UAPP','LP',569,,0,'#DIV/0!'
'Adelaide','UAPP','ALP',507,,0,'#DIV/0!'
'Adelaide','UAPP','GRN',527,,0,'#DIV/0!'
'Adelaide','UAPP','ON',1871,,0,'#DIV/0!'
'Adelaide','ON','LP',2653,,0,'#DIV/0!'
'Adelaide','ON','ALP',1142,,0,'#DIV/0!'
'Adelaide','ON','GRN',1900,,0,'#DIV/0!'
'Adelaide','GRN','LP',3413,,0,'#DIV/0!'
'Adelaide','GRN','ALP',22697,,0,'#DIV/0!'
'Barker','CYA','NP',71,,0,'#DIV/0!'
'Barker','CYA','ON',122,,0,'#DIV/0!'
'Barker','CYA','IND',61,,0,'#DIV/0!'
'Barker','CYA','IND',100,,0,'#DIV/0!'
'Barker','CYA','GRN',50,,0,'#DIV/0!'
'Barker','CYA','LP',67,,0,'#DIV/0!'
'Barker','CYA','UAPP',139,,0,'#DIV/0!'
'Barker','CYA','ALP',150,,0,'#DIV/0!'
'Barker','IND','NP',109,,0,'#DIV/0!'
'Barker','IND','ON',217,,0,'#DIV/0!'
'Barker','IND','IND',1274,,0,'#DIV/0!'
'Barker','IND','GRN',105,,0,'#DIV/0!'
'Barker','IND','LP',123,,0,'#DIV/0!'
'Barker','IND','UAPP',66,,0,'#DIV/0!'
'Barker','IND','ALP',80,,0,'#DIV/0!'
'Barker','NP','ON',986,,0,'#DIV/0!'
'Barker','NP','IND',254,,0,'#DIV/0!'
'Barker','NP','GRN',188,,0,'#DIV/0!'
'Barker','NP','LP',935,,0,'#DIV/0!'
'Barker','NP','UAPP',200,,0,'#DIV/0!'
'Barker','NP','ALP',148,,0,'#DIV/0!'
'Barker','UAPP','ON',1803,,0,'#DIV/0!'
'Barker','UAPP','IND',1238,,0,'#DIV/0!'
'Barker','UAPP','GRN',338,,0,'#DIV/0!'
'Barker','UAPP','LP',781,,0,'#DIV/0!'
'Barker','UAPP','ALP',467,,0,'#DIV/0!'
'Barker','IND','ON',3123,,0,'#DIV/0!'
'Barker','IND','GRN',1247,,0,'#DIV/0!'
'Barker','IND','LP',870,,0,'#DIV/0!'
'Barker','IND','ALP',816,,0,'#DIV/0!'
'Barker','GRN','ON',1819,,0,'#DIV/0!'
'Barker','GRN','LP',1897,,0,'#DIV/0!'
'Barker','GRN','ALP',6053,,0,'#DIV/0!'
'Barker','ON','LP',9480,,0,'#DIV/0!'
'Barker','ON','ALP',5548,,0,'#DIV/0!'
'Boothby','CYA','GRN',41,,0,'#DIV/0!'
'Boothby','CYA','UAPP',122,,0,'#DIV/0!'
'Boothby','CYA','LDP',108,,0,'#DIV/0!'
'Boothby','CYA','IND',58,,0,'#DIV/0!'
'Boothby','CYA','AJP',17,,0,'#DIV/0!'
'Boothby','CYA','LP',51,,0,'#DIV/0!'
'Boothby','CYA','IND',22,,0,'#DIV/0!'
'Boothby','CYA','ALP',20,,0,'#DIV/0!'
'Boothby','CYA','ON',104,,0,'#DIV/0!'
'Boothby','IND','GRN',94,,0,'#DIV/0!'
'Boothby','IND','UAPP',116,,0,'#DIV/0!'
'Boothby','IND','LDP',231,,0,'#DIV/0!'
'Boothby','IND','AJP',69,,0,'#DIV/0!'
'Boothby','IND','LP',85,,0,'#DIV/0!'
'Boothby','IND','IND',313,,0,'#DIV/0!'
'Boothby','IND','ALP',42,,0,'#DIV/0!'
'Boothby','IND','ON',156,,0,'#DIV/0!'
'Boothby','AJP','GRN',586,,0,'#DIV/0!'
'Boothby','AJP','UAPP',76,,0,'#DIV/0!'
'Boothby','AJP','LDP',52,,0,'#DIV/0!'
'Boothby','AJP','LP',148,,0,'#DIV/0!'
'Boothby','AJP','IND',245,,0,'#DIV/0!'
'Boothby','AJP','ALP',247,,0,'#DIV/0!'
'Boothby','AJP','ON',90,,0,'#DIV/0!'
'Boothby','LDP','GRN',198,,0,'#DIV/0!'
'Boothby','LDP','UAPP',312,,0,'#DIV/0!'
'Boothby','LDP','LP',533,,0,'#DIV/0!'
'Boothby','LDP','IND',135,,0,'#DIV/0!'
'Boothby','LDP','ALP',81,,0,'#DIV/0!'
'Boothby','LDP','ON',382,,0,'#DIV/0!'
'Boothby','ON','GRN',181,,0,'#DIV/0!'
'Boothby','ON','UAPP',1671,,0,'#DIV/0!'
'Boothby','ON','LP',417,,0,'#DIV/0!'
'Boothby','ON','IND',539,,0,'#DIV/0!'
'Boothby','ON','ALP',244,,0,'#DIV/0!'
'Boothby','UAPP','GRN',736,,0,'#DIV/0!'
'Boothby','UAPP','LP',1735,,0,'#DIV/0!'
'Boothby','UAPP','IND',1943,,0,'#DIV/0!'
'Boothby','UAPP','ALP',403,,0,'#DIV/0!'
'Boothby','IND','GRN',5448,,0,'#DIV/0!'
'Boothby','IND','LP',2173,,0,'#DIV/0!'
'Boothby','IND','ALP',3017,,0,'#DIV/0!'
'Boothby','GRN','LP',4790,,0,'#DIV/0!'
'Boothby','GRN','ALP',19779,,0,'#DIV/0!'
'Grey','CYA','GRN',57,,0,'#DIV/0!'
'Grey','CYA','UAPP',119,,0,'#DIV/0!'
'Grey','CYA','LDP',91,,0,'#DIV/0!'
'Grey','CYA','IND',75,,0,'#DIV/0!'
'Grey','CYA','ALP',52,,0,'#DIV/0!'
'Grey','CYA','ON',164,,0,'#DIV/0!'
'Grey','CYA','IND',95,,0,'#DIV/0!'
'Grey','CYA','LP',68,,0,'#DIV/0!'
'Grey','IND','GRN',148,,0,'#DIV/0!'
'Grey','IND','UAPP',74,,0,'#DIV/0!'
'Grey','IND','LDP',42,,0,'#DIV/0!'
'Grey','IND','IND',605,,0,'#DIV/0!'
'Grey','IND','ALP',143,,0,'#DIV/0!'
'Grey','IND','ON',183,,0,'#DIV/0!'
'Grey','IND','LP',232,,0,'#DIV/0!'
'Grey','LDP','GRN',185,,0,'#DIV/0!'
'Grey','LDP','UAPP',271,,0,'#DIV/0!'
'Grey','LDP','IND',179,,0,'#DIV/0!'
'Grey','LDP','ALP',185,,0,'#DIV/0!'
'Grey','LDP','ON',281,,0,'#DIV/0!'
'Grey','LDP','LP',459,,0,'#DIV/0!'
'Grey','UAPP','GRN',739,,0,'#DIV/0!'
'Grey','UAPP','IND',1032,,0,'#DIV/0!'
'Grey','UAPP','ALP',538,,0,'#DIV/0!'
'Grey','UAPP','ON',3115,,0,'#DIV/0!'
'Grey','UAPP','LP',821,,0,'#DIV/0!'
'Grey','GRN','IND',3495,,0,'#DIV/0!'
'Grey','GRN','ALP',3039,,0,'#DIV/0!'
'Grey','GRN','ON',651,,0,'#DIV/0!'
'Grey','GRN','LP',938,,0,'#DIV/0!'
'Grey','ON','IND',5575,,0,'#DIV/0!'
'Grey','ON','ALP',1790,,0,'#DIV/0!'
'Grey','ON','LP',3481,,0,'#DIV/0!'
'Grey','IND','ALP',13365,,0,'#DIV/0!'
'Grey','IND','LP',9209,,0,'#DIV/0!'
'Hindmarsh','CYA','GRN',67,,0,'#DIV/0!'
'Hindmarsh','CYA','LP',63,,0,'#DIV/0!'
'Hindmarsh','CYA','ON',106,,0,'#DIV/0!'
'Hindmarsh','CYA','ALP',67,,0,'#DIV/0!'
'Hindmarsh','CYA','UAPP',146,,0,'#DIV/0!'
'Hindmarsh','CYA','GAP',158,,0,'#DIV/0!'
'Hindmarsh','CYA','AJP',46,,0,'#DIV/0!'
'Hindmarsh','GAP','GRN',83,,0,'#DIV/0!'
'Hindmarsh','GAP','LP',83,,0,'#DIV/0!'
'Hindmarsh','GAP','ON',416,,0,'#DIV/0!'
'Hindmarsh','GAP','ALP',113,,0,'#DIV/0!'
'Hindmarsh','GAP','UAPP',439,,0,'#DIV/0!'
'Hindmarsh','GAP','AJP',208,,0,'#DIV/0!'
'Hindmarsh','AJP','GRN',1100,,0,'#DIV/0!'
'Hindmarsh','AJP','LP',248,,0,'#DIV/0!'
'Hindmarsh','AJP','ON',264,,0,'#DIV/0!'
'Hindmarsh','AJP','ALP',445,,0,'#DIV/0!'
'Hindmarsh','AJP','UAPP',537,,0,'#DIV/0!'
'Hindmarsh','UAPP','GRN',710,,0,'#DIV/0!'
'Hindmarsh','UAPP','LP',625,,0,'#DIV/0!'
'Hindmarsh','UAPP','ON',2840,,0,'#DIV/0!'
'Hindmarsh','UAPP','ALP',843,,0,'#DIV/0!'
'Hindmarsh','ON','GRN',2308,,0,'#DIV/0!'
'Hindmarsh','ON','LP',3718,,0,'#DIV/0!'
'Hindmarsh','ON','ALP',1941,,0,'#DIV/0!'
'Hindmarsh','GRN','LP',4491,,0,'#DIV/0!'
'Hindmarsh','GRN','ALP',15087,,0,'#DIV/0!'
'Kingston','CYA','IND',206,,0,'#DIV/0!'
'Kingston','CYA','ON',379,,0,'#DIV/0!'
'Kingston','CYA','UAPP',240,,0,'#DIV/0!'
'Kingston','CYA','ALP',67,,0,'#DIV/0!'
'Kingston','CYA','GRN',104,,0,'#DIV/0!'
'Kingston','CYA','LP',83,,0,'#DIV/0!'
'Kingston','IND','ON',1039,,0,'#DIV/0!'
'Kingston','IND','UAPP',538,,0,'#DIV/0!'
'Kingston','IND','ALP',572,,0,'#DIV/0!'
'Kingston','IND','GRN',629,,0,'#DIV/0!'
'Kingston','IND','LP',391,,0,'#DIV/0!'
'Kingston','UAPP','ON',3216,,0,'#DIV/0!'
'Kingston','UAPP','ALP',691,,0,'#DIV/0!'
'Kingston','UAPP','GRN',634,,0,'#DIV/0!'
'Kingston','UAPP','LP',558,,0,'#DIV/0!'
'Kingston','ON','ALP',2862,,0,'#DIV/0!'
'Kingston','ON','GRN',2688,,0,'#DIV/0!'
'Kingston','ON','LP',4397,,0,'#DIV/0!'
'Kingston','GRN','ALP',14562,,0,'#DIV/0!'
'Kingston','GRN','LP',3096,,0,'#DIV/0!'
'Makin','CYA','ALP',559,,0,'#DIV/0!'
'Makin','CYA','UAPP',441,,0,'#DIV/0!'
'Makin','CYA','ON',480,,0,'#DIV/0!'
'Makin','CYA','LP',266,,0,'#DIV/0!'
'Makin','CYA','GRN',161,,0,'#DIV/0!'
'Makin','UAPP','ALP',943,,0,'#DIV/0!'
'Makin','UAPP','ON',2892,,0,'#DIV/0!'
'Makin','UAPP','LP',638,,0,'#DIV/0!'
'Makin','UAPP','GRN',606,,0,'#DIV/0!'
'Makin','ON','ALP',2187,,0,'#DIV/0!'
'Makin','ON','LP',4151,,0,'#DIV/0!'
'Makin','ON','GRN',2131,,0,'#DIV/0!'
'Makin','GRN','ALP',11912,,0,'#DIV/0!'
'Makin','GRN','LP',3303,,0,'#DIV/0!'
'Mayo','CYA','ALP',33,,0,'#DIV/0!'
'Mayo','CYA','AJP',72,,0,'#DIV/0!'
'Mayo','CYA','LDP',236,,0,'#DIV/0!'
'Mayo','CYA','XEN',85,,0,'#DIV/0!'
'Mayo','CYA','GRN',37,,0,'#DIV/0!'
'Mayo','CYA','LP',81,,0,'#DIV/0!'
'Mayo','CYA','UAPP',276,,0,'#DIV/0!'
'Mayo','CYA','ON',510,,0,'#DIV/0!'
'Mayo','LDP','ALP',139,,0,'#DIV/0!'
'Mayo','LDP','AJP',114,,0,'#DIV/0!'
'Mayo','LDP','XEN',228,,0,'#DIV/0!'
'Mayo','LDP','GRN',114,,0,'#DIV/0!'
'Mayo','LDP','LP',449,,0,'#DIV/0!'
'Mayo','LDP','UAPP',262,,0,'#DIV/0!'
'Mayo','LDP','ON',354,,0,'#DIV/0!'
'Mayo','AJP','ALP',332,,0,'#DIV/0!'
'Mayo','AJP','XEN',457,,0,'#DIV/0!'
'Mayo','AJP','GRN',825,,0,'#DIV/0!'
'Mayo','AJP','LP',163,,0,'#DIV/0!'
'Mayo','AJP','UAPP',152,,0,'#DIV/0!'
'Mayo','AJP','ON',186,,0,'#DIV/0!'
'Mayo','UAPP','ALP',277,,0,'#DIV/0!'
'Mayo','UAPP','XEN',525,,0,'#DIV/0!'
'Mayo','UAPP','GRN',337,,0,'#DIV/0!'
'Mayo','UAPP','LP',475,,0,'#DIV/0!'
'Mayo','UAPP','ON',3165,,0,'#DIV/0!'
'Mayo','ON','ALP',738,,0,'#DIV/0!'
'Mayo','ON','XEN',3757,,0,'#DIV/0!'
'Mayo','ON','GRN',1027,,0,'#DIV/0!'
'Mayo','ON','LP',3468,,0,'#DIV/0!'
'Mayo','GRN','ALP',7350,,0,'#DIV/0!'
'Mayo','GRN','XEN',7246,,0,'#DIV/0!'
'Mayo','GRN','LP',1449,,0,'#DIV/0!'
'Mayo','ALP','XEN',23557,,0,'#DIV/0!'
'Mayo','ALP','LP',6363,,0,'#DIV/0!'
'Spence','CYA','UAPP',383,,0,'#DIV/0!'
'Spence','CYA','ALP',233,,0,'#DIV/0!'
'Spence','CYA','GRN',320,,0,'#DIV/0!'
'Spence','CYA','LP',193,,0,'#DIV/0!'
'Spence','CYA','ON',607,,0,'#DIV/0!'
'Spence','UAPP','ALP',2057,,0,'#DIV/0!'
'Spence','UAPP','GRN',1255,,0,'#DIV/0!'
'Spence','UAPP','LP',876,,0,'#DIV/0!'
'Spence','UAPP','ON',3353,,0,'#DIV/0!'
'Spence','GRN','ALP',9216,,0,'#DIV/0!'
'Spence','GRN','LP',1943,,0,'#DIV/0!'
'Spence','GRN','ON',2468,,0,'#DIV/0!'
'Spence','ON','ALP',8716,,0,'#DIV/0!'
'Spence','ON','LP',9244,,0,'#DIV/0!'
'Sturt','TNL','GRN',60,,0,'#DIV/0!'
'Sturt','TNL','ALP',48,,0,'#DIV/0!'
'Sturt','TNL','ON',24,,0,'#DIV/0!'
'Sturt','TNL','AUP',46,,0,'#DIV/0!'
'Sturt','TNL','UAPP',10,,0,'#DIV/0!'
'Sturt','TNL','CYA',9,,0,'#DIV/0!'
'Sturt','TNL','AJP',19,,0,'#DIV/0!'
'Sturt','TNL','LDP',7,,0,'#DIV/0!'
'Sturt','TNL','DPDA',15,,0,'#DIV/0!'
'Sturt','TNL','LP',13,,0,'#DIV/0!'
'Sturt','AUP','GRN',155,,0,'#DIV/0!'
'Sturt','AUP','ALP',65,,0,'#DIV/0!'
'Sturt','AUP','ON',41,,0,'#DIV/0!'
'Sturt','AUP','UAPP',56,,0,'#DIV/0!'
'Sturt','AUP','CYA',35,,0,'#DIV/0!'
'Sturt','AUP','AJP',67,,0,'#DIV/0!'
'Sturt','AUP','LDP',13,,0,'#DIV/0!'
'Sturt','AUP','DPDA',37,,0,'#DIV/0!'
'Sturt','AUP','LP',34,,0,'#DIV/0!'
'Sturt','CYA','GRN',38,,0,'#DIV/0!'
'Sturt','CYA','ALP',39,,0,'#DIV/0!'
'Sturt','CYA','ON',220,,0,'#DIV/0!'
'Sturt','CYA','UAPP',153,,0,'#DIV/0!'
'Sturt','CYA','AJP',51,,0,'#DIV/0!'
'Sturt','CYA','LDP',166,,0,'#DIV/0!'
'Sturt','CYA','DPDA',65,,0,'#DIV/0!'
'Sturt','CYA','LP',67,,0,'#DIV/0!'
'Sturt','DPDA','GRN',310,,0,'#DIV/0!'
'Sturt','DPDA','ALP',226,,0,'#DIV/0!'
'Sturt','DPDA','ON',67,,0,'#DIV/0!'
'Sturt','DPDA','UAPP',73,,0,'#DIV/0!'
'Sturt','DPDA','AJP',107,,0,'#DIV/0!'
'Sturt','DPDA','LDP',104,,0,'#DIV/0!'
'Sturt','DPDA','LP',237,,0,'#DIV/0!'
'Sturt','LDP','GRN',144,,0,'#DIV/0!'
'Sturt','LDP','ALP',115,,0,'#DIV/0!'
'Sturt','LDP','ON',291,,0,'#DIV/0!'
'Sturt','LDP','UAPP',243,,0,'#DIV/0!'
'Sturt','LDP','AJP',131,,0,'#DIV/0!'
'Sturt','LDP','LP',513,,0,'#DIV/0!'
'Sturt','AJP','GRN',847,,0,'#DIV/0!'
'Sturt','AJP','ALP',327,,0,'#DIV/0!'
'Sturt','AJP','ON',202,,0,'#DIV/0!'
'Sturt','AJP','UAPP',273,,0,'#DIV/0!'
'Sturt','AJP','LP',257,,0,'#DIV/0!'
'Sturt','ON','GRN',388,,0,'#DIV/0!'
'Sturt','ON','ALP',302,,0,'#DIV/0!'
'Sturt','ON','UAPP',2501,,0,'#DIV/0!'
'Sturt','ON','LP',547,,0,'#DIV/0!'
'Sturt','UAPP','GRN',1734,,0,'#DIV/0!'
'Sturt','UAPP','ALP',1337,,0,'#DIV/0!'
